business_name,topic_id,topic_label,topic_review_count,topic_share,topic_rank,model,average_topic_score
Wanderlust Hair Studio/Gallery,0,"place, awesome, prices",30,0.5263157894736842,1,FASTopic,4.766666666666667
Wanderlust Hair Studio/Gallery,1,"great, cut, job",27,0.47368421052631576,2,FASTopic,4.703703703703703
Panda Express,0,"express, like, eat",10,0.5555555555555556,1,FASTopic,2.3
Panda Express,1,"staff, decent, free",8,0.4444444444444444,2,FASTopic,3.25
Star Tech Auto Repair,0,"coupon, service, kevin",29,0.5576923076923077,1,FASTopic,3.7586206896551726
Star Tech Auto Repair,1,"check, day, shop",23,0.4423076923076923,2,FASTopic,3.3043478260869565
The Joint Chiropractic,0,"highly, super, affordable",33,0.532258064516129,1,FASTopic,4.484848484848484
The Joint Chiropractic,1,"like, chiropractors, months",29,0.46774193548387094,2,FASTopic,3.206896551724138
Sansum Clinic Allergy & Immunology,1,"wait, urgent, doctor",20,0.5714285714285714,1,FASTopic,2.45
Sansum Clinic Allergy & Immunology,0,"sansum, nurses, dermatologist",15,0.42857142857142855,2,FASTopic,2.466666666666667
Los Agaves,1,"mexican, taco, authentic",89,0.1905781584582441,1,FASTopic,4.044943820224719
Los Agaves,0,"walk, overpriced, twice",85,0.18201284796573874,2,FASTopic,4.364705882352941
Los Agaves,4,"breakfast, movie, hit",83,0.1777301927194861,3,FASTopic,4.228915662650603
Los Agaves,3,"manager, called, girl",82,0.17558886509635974,4,FASTopic,2.8292682926829267
Los Agaves,5,"los, location, agaves",69,0.14775160599571735,5,FASTopic,4.3478260869565215
Los Agaves,2,"salsa, chips, chicken",59,0.12633832976445397,6,FASTopic,4.406779661016949
Elegant Nails & Spa,1,"nails, nail, salon",61,0.5169491525423728,1,FASTopic,4.065573770491803
Elegant Nails & Spa,0,"cindy, minutes, today",57,0.4830508474576271,2,FASTopic,3.736842105263158
Hideaway,0,"super, mountain, sleep",12,0.631578947368421,1,FASTopic,2.6666666666666665
Hideaway,1,"stay, hotel, breakfast",7,0.3684210526315789,2,FASTopic,3.5714285714285716
M. Special Brewing Company,1,"special, food, good",83,0.5763888888888888,1,FASTopic,4.614457831325301
M. Special Brewing Company,0,"menu, big, customer",61,0.4236111111111111,2,FASTopic,3.721311475409836
New Baja Grill,0,"hot, service, nachos",29,0.5471698113207547,1,FASTopic,3.689655172413793
New Baja Grill,1,"place, food, burrito",24,0.4528301886792453,2,FASTopic,3.875
The UPS Store,1,"helpful, staff, friendly",17,0.6296296296296297,1,FASTopic,4.470588235294118
The UPS Store,0,"owner, item, called",10,0.37037037037037035,2,FASTopic,3.4
Sephora - Santa Barbara,0,"employees, samples, ask",48,0.5393258426966292,1,FASTopic,2.3125
Sephora - Santa Barbara,1,"makeup, products, great",41,0.4606741573033708,2,FASTopic,4.560975609756097
Union Ale,1,"bathrooms, crap, ate",63,0.30288461538461536,1,FASTopic,2.8253968253968256
Union Ale,3,"games, cool, watching",60,0.28846153846153844,2,FASTopic,3.8666666666666667
Union Ale,0,"ale, union, watch",51,0.24519230769230768,3,FASTopic,3.627450980392157
Union Ale,2,"order, ordered, bartender",34,0.16346153846153846,4,FASTopic,2.7058823529411766
Rose Cafe,0,"cheese, rice, enchiladas",65,0.5555555555555556,1,FASTopic,3.753846153846154
Rose Cafe,1,"rose, great, cafe",52,0.4444444444444444,2,FASTopic,4.288461538461538
LOKUM Turkish Delight & Baklava,0,"turkish, coffee, santa",135,0.5793991416309013,1,FASTopic,4.82962962962963
LOKUM Turkish Delight & Baklava,1,"customers, rude, counter",98,0.4206008583690987,2,FASTopic,3.9489795918367347
So Good Jewelry,0,"place, feather, pieces",14,0.5833333333333334,1,FASTopic,3.7857142857142856
So Good Jewelry,1,"store, price, spent",10,0.4166666666666667,2,FASTopic,3.1
Victorian Vogue and The Costume Shoppe,0,"place, staff, helpful",20,0.5555555555555556,1,FASTopic,4.05
Victorian Vogue and The Costume Shoppe,1,"owner, service, going",16,0.4444444444444444,2,FASTopic,2.4375
Phresh Teas,0,"fish, customer, popping",53,0.5,1,FASTopic,3.9622641509433962
Phresh Teas,1,"tea, boba, milk",53,0.5,2,FASTopic,4.018867924528302
The Beach Grill at Padaro,0,"sand, picnic, tables",10,0.625,1,FASTopic,3.6
The Beach Grill at Padaro,1,"place, parents, little",6,0.375,2,FASTopic,4.166666666666667
Inn by the Harbor,1,"quick, easy, sweet",45,0.3409090909090909,1,FASTopic,4.533333333333333
Inn by the Harbor,2,"harbor, provided, jacuzzi",40,0.30303030303030304,2,FASTopic,4.3
Inn by the Harbor,3,"pictures, husband, decided",29,0.2196969696969697,3,FASTopic,3.0689655172413794
Inn by the Harbor,0,"hotel, breakfast, great",18,0.13636363636363635,4,FASTopic,4.277777777777778
Mesa Burger - Montecito,1,"patty, location, salad",29,0.5178571428571429,1,FASTopic,3.4827586206896552
Mesa Burger - Montecito,0,"fries, burgers, delicious",27,0.48214285714285715,2,FASTopic,4.555555555555555
Foxwing Fitness - CrossFit Carpinteria,0,"ive, started, way",10,0.6666666666666666,1,FASTopic,4.6
Foxwing Fitness - CrossFit Carpinteria,1,"gym, people, carp",5,0.3333333333333333,2,FASTopic,4.8
Marshalls,0,"selection, street, state",18,0.5142857142857142,1,FASTopic,4.166666666666667
Marshalls,1,"money, jeans, pants",17,0.4857142857142857,2,FASTopic,2.5294117647058822
Yellowstone Clothing Inc,0,"shirts, dress, pretty",15,0.6521739130434783,1,FASTopic,3.8
Yellowstone Clothing Inc,1,"store, like, price",8,0.34782608695652173,2,FASTopic,3.5
Smart & Final Extra!,0,"customer, employees, shopping",9,0.5294117647058824,1,FASTopic,2.0
Smart & Final Extra!,1,"smart, items, final",8,0.47058823529411764,2,FASTopic,3.25
State Street Wine Bistro,0,"delicious, ordered, watching",14,0.6363636363636364,1,FASTopic,4.285714285714286
State Street Wine Bistro,1,"great, wine, food",8,0.36363636363636365,2,FASTopic,4.5
Tri Tip Company,0,"delicious, santa, think",10,0.5263157894736842,1,FASTopic,3.9
Tri Tip Company,1,"great, ordered, sauce",9,0.47368421052631576,2,FASTopic,4.111111111111111
Meet Up Chinese Cuisine,1,"worth, wow, serve",34,0.23776223776223776,1,FASTopic,4.617647058823529
Meet Up Chinese Cuisine,2,"long, option, absolutely",32,0.22377622377622378,2,FASTopic,4.09375
Meet Up Chinese Cuisine,5,"beans, hand, terrible",27,0.1888111888111888,3,FASTopic,3.2962962962962963
Meet Up Chinese Cuisine,3,"beef, soup, pork",21,0.14685314685314685,4,FASTopic,4.238095238095238
Meet Up Chinese Cuisine,0,"water, tea, open",16,0.11188811188811189,5,FASTopic,3.875
Meet Up Chinese Cuisine,4,"place, new, restaurant",13,0.09090909090909091,6,FASTopic,4.615384615384615
Rite Aid,1,"ive, pharmacy, pharmacist",10,0.5263157894736842,1,FASTopic,3.5
Rite Aid,0,"sure, replacement, ask",9,0.47368421052631576,2,FASTopic,2.3333333333333335
Patxi's Pizza,0,"use, wow, salads",95,0.12717536813922356,1,FASTopic,4.021052631578947
Patxi's Pizza,4,"decor, downtown, covid",83,0.1111111111111111,2,FASTopic,4.578313253012048
Patxi's Pizza,6,"selection, watch, game",78,0.10441767068273092,3,FASTopic,4.256410256410256
Patxi's Pizza,7,"gluten, overpriced, sized",78,0.10441767068273092,4,FASTopic,3.551282051282051
Patxi's Pizza,11,"burrata, arugula, west",74,0.09906291834002677,5,FASTopic,4.364864864864865
Patxi's Pizza,5,"wings, omg, buffalo",64,0.0856760374832664,6,FASTopic,4.453125
Patxi's Pizza,8,"fun, accommodating, vance",63,0.08433734939759036,7,FASTopic,4.857142857142857
Patxi's Pizza,9,"hostess, ended, rude",61,0.08165997322623829,8,FASTopic,2.4754098360655736
Patxi's Pizza,1,"phenomenal, rest, continue",57,0.07630522088353414,9,FASTopic,4.280701754385965
Patxi's Pizza,2,"called, later, customers",56,0.0749665327978581,10,FASTopic,2.1607142857142856
Patxi's Pizza,10,"crust, cheese, sauce",30,0.040160642570281124,11,FASTopic,4.3
Patxi's Pizza,3,"service, place, santa",8,0.0107095046854083,12,FASTopic,3.625
Dave Scholl Automotive,1,"took, barbara, paid",13,0.5652173913043478,1,FASTopic,3.8461538461538463
Dave Scholl Automotive,0,"volvos, great, honest",10,0.43478260869565216,2,FASTopic,4.6
Sojourner Cafe,1,"place, food, good",157,0.5508771929824562,1,FASTopic,4.076433121019108
Sojourner Cafe,0,"finally, dirty, cold",128,0.44912280701754387,2,FASTopic,3.6015625
La Salsa Fresh Mexican Grill,1,"food, tacos, tasty",14,0.5384615384615384,1,FASTopic,3.7142857142857144
La Salsa Fresh Mexican Grill,0,"like, nice, love",12,0.46153846153846156,2,FASTopic,4.583333333333333
Jensen Guitar & Music Co.,0,"walked, place, great",12,0.6666666666666666,1,FASTopic,3.9166666666666665
Jensen Guitar & Music Co.,1,"shop, fixed, ive",6,0.3333333333333333,2,FASTopic,3.8333333333333335
A and J Limousine,0,"wine, tasting, justin",10,0.5882352941176471,1,FASTopic,4.8
A and J Limousine,1,"limo, day, best",7,0.4117647058823529,2,FASTopic,4.571428571428571
Chicken Little,1,"great, toys, gift",33,0.5409836065573771,1,FASTopic,4.454545454545454
Chicken Little,0,"customer, love, owner",28,0.45901639344262296,2,FASTopic,3.607142857142857
Soho Restaurant & Music Club,0,"order, long, evening",48,0.34532374100719426,1,FASTopic,3.75
Soho Restaurant & Music Club,2,"better, concert, actually",46,0.33093525179856115,2,FASTopic,2.5869565217391304
Soho Restaurant & Music Club,1,"great, food, music",45,0.3237410071942446,3,FASTopic,4.288888888888889
Power of Your Om,0,"staff, helped, music",43,0.5512820512820513,1,FASTopic,4.5813953488372094
Power of Your Om,1,"yoga, studio, class",35,0.44871794871794873,2,FASTopic,4.514285714285714
Hazelwood Allied Moving and Storage,0,"john, santa, barbara",9,0.5625,1,FASTopic,4.777777777777778
Hazelwood Allied Moving and Storage,1,"moved, things, company",7,0.4375,2,FASTopic,4.142857142857143
Spudnuts & Bagels,0,"trip, husband, able",90,0.30303030303030304,1,FASTopic,4.677777777777778
Spudnuts & Bagels,1,"barbara, santa, state",85,0.28619528619528617,2,FASTopic,4.858823529411764
Spudnuts & Bagels,3,"holes, potato, reasonable",80,0.26936026936026936,3,FASTopic,4.5625
Spudnuts & Bagels,2,"donuts, place, bagel",42,0.1414141414141414,4,FASTopic,4.880952380952381
Posh Fine Jewelers,0,"ring, jewelry, store",25,0.5434782608695652,1,FASTopic,3.6
Posh Fine Jewelers,1,"watch, battery, new",21,0.45652173913043476,2,FASTopic,3.619047619047619
Dr Hurtado Dentistry,0,"kind, awesome, highly",8,0.5333333333333333,1,FASTopic,4.125
Dr Hurtado Dentistry,1,"cleaning, great, visit",7,0.4666666666666667,2,FASTopic,5.0
American Indian Health & Services,0,"years, ear, place",11,0.5789473684210527,1,FASTopic,2.090909090909091
American Indian Health & Services,1,"minutes, given, referrals",8,0.42105263157894735,2,FASTopic,2.0
TRiMM Salon Color Bar,0,"awesome, cool, sure",29,0.5686274509803921,1,FASTopic,5.0
TRiMM Salon Color Bar,1,"place, blonde, santa",22,0.43137254901960786,2,FASTopic,4.818181818181818
Kalyra Winery,1,"delicious, excellent, tawny",62,0.4305555555555556,1,FASTopic,3.5483870967741935
Kalyra Winery,0,"guy, better, thing",45,0.3125,2,FASTopic,3.4444444444444446
Kalyra Winery,2,"wines, tasting, great",37,0.2569444444444444,3,FASTopic,4.027027027027027
Santa Barbara Towing,0,"broke, thank, thanks",14,0.5833333333333334,1,FASTopic,3.2142857142857144
Santa Barbara Towing,1,"driver, called, minutes",10,0.4166666666666667,2,FASTopic,1.5
Segway of Santa Barbara,0,"birthday, architecture, unique",85,0.5059523809523809,1,FASTopic,4.91764705882353
Segway of Santa Barbara,1,"santa, tour, barbara",83,0.49404761904761907,2,FASTopic,4.9156626506024095
Handlebar Coffee Roasters,6,"cappuccino, scones, pricey",46,0.2062780269058296,1,FASTopic,4.195652173913044
Handlebar Coffee Roasters,5,"thank, single, watch",41,0.18385650224215247,2,FASTopic,4.487804878048781
Handlebar Coffee Roasters,4,"barbara, santa, dog",40,0.17937219730941703,3,FASTopic,4.875
Handlebar Coffee Roasters,2,"employees, watching, crowded",35,0.15695067264573992,4,FASTopic,4.4
Handlebar Coffee Roasters,3,"milk, almond, oat",31,0.13901345291479822,5,FASTopic,4.709677419354839
Handlebar Coffee Roasters,0,"line, service, drinks",16,0.07174887892376682,6,FASTopic,3.625
Handlebar Coffee Roasters,1,"toast, avocado, super",14,0.06278026905829596,7,FASTopic,4.428571428571429
American Tire Depot - Santa Barbara,0,"armando, dont, awesome",92,0.5679012345679012,1,FASTopic,4.456521739130435
American Tire Depot - Santa Barbara,1,"tires, tire, depot",70,0.43209876543209874,2,FASTopic,3.142857142857143
Explore Wines Tour,1,"town, ventura, location",29,0.5918367346938775,1,FASTopic,5.0
Explore Wines Tour,0,"lisa, tour, wine",20,0.40816326530612246,2,FASTopic,5.0
Chicken in a Barrel BBQ-Goleta,1,"french, owners, easy",67,0.5630252100840336,1,FASTopic,4.402985074626866
Chicken in a Barrel BBQ-Goleta,0,"chicken, bbq, good",52,0.4369747899159664,2,FASTopic,3.9038461538461537
Mammoth Moving & Storage,1,"highly, best, company",13,0.65,1,FASTopic,4.769230769230769
Mammoth Moving & Storage,0,"movers, time, took",7,0.35,2,FASTopic,4.428571428571429
iGrill Korean BBQ,1,"good, santa, barbara",26,0.6341463414634146,1,FASTopic,4.115384615384615
iGrill Korean BBQ,0,"korean, place, bbq",15,0.36585365853658536,2,FASTopic,2.933333333333333
Felici Events,1,"coordinator, vision, experience",12,0.5714285714285714,1,FASTopic,4.666666666666667
Felici Events,0,"planning, team, vendors",9,0.42857142857142855,2,FASTopic,4.333333333333333
Arnett Gunson Facial Reconstruction,1,"results, amazing, son",22,0.6285714285714286,1,FASTopic,4.818181818181818
Arnett Gunson Facial Reconstruction,0,"teeth, nerve, facial",13,0.37142857142857144,2,FASTopic,2.923076923076923
Savor Santa Barbara Food Tours,0,"erin, learned, best",11,0.5238095238095238,1,FASTopic,5.0
Savor Santa Barbara Food Tours,1,"food, experience, good",10,0.47619047619047616,2,FASTopic,5.0
Young America's Foundation - Reagan Ranch Center,0,"presidential, usa, non",14,0.6666666666666666,1,FASTopic,4.071428571428571
Young America's Foundation - Reagan Ranch Center,1,"ranch, reagans, president",7,0.3333333333333333,2,FASTopic,4.428571428571429
Healthy Pet,1,"brothers, local, business",25,0.5434782608695652,1,FASTopic,4.56
Healthy Pet,0,"pet, food, great",21,0.45652173913043476,2,FASTopic,5.0
Bow and Beam Basics,1,"brows, shes, skin",22,0.5789473684210527,1,FASTopic,4.909090909090909
Bow and Beam Basics,0,"lash, lashes, lift",16,0.42105263157894735,2,FASTopic,4.875
Staples,1,"office, chair, supplies",10,0.5263157894736842,1,FASTopic,3.2
Staples,0,"manager, wrong, needed",9,0.47368421052631576,2,FASTopic,2.888888888888889
Sweet Cheeks,1,"clara, sweet, cheeks",43,0.5119047619047619,1,FASTopic,4.976744186046512
Sweet Cheeks,0,"tan, spray, lashes",41,0.4880952380952381,2,FASTopic,4.512195121951219
Jamba Juice,0,"smoothie, service, work",8,0.5333333333333333,1,FASTopic,2.875
Jamba Juice,1,"sub, sherbet, staff",7,0.4666666666666667,2,FASTopic,3.142857142857143
Fresh Coat Painters,0,"fresh, coat, job",37,0.6271186440677966,1,FASTopic,5.0
Fresh Coat Painters,1,"stucco, start, door",22,0.3728813559322034,2,FASTopic,4.545454545454546
Ruby's Cafe Santa Barbara,0,"eat, waiter, italian",13,0.5416666666666666,1,FASTopic,3.076923076923077
Ruby's Cafe Santa Barbara,1,"great, good, salsa",11,0.4583333333333333,2,FASTopic,3.909090909090909
Grapeline Wine Tours,2,"solvang, kris, chris",33,0.2920353982300885,1,FASTopic,4.7272727272727275
Grapeline Wine Tours,3,"worth, knowledgable, able",31,0.2743362831858407,2,FASTopic,4.870967741935484
Grapeline Wine Tours,0,"santa, barbara, tours",28,0.24778761061946902,3,FASTopic,4.892857142857143
Grapeline Wine Tours,1,"day, tasting, winery",21,0.18584070796460178,4,FASTopic,4.904761904761905
Northside Shoe Repair,0,"great, good, replaced",33,0.5689655172413793,1,FASTopic,1.9090909090909092
Northside Shoe Repair,1,"shoes, work, shoe",25,0.43103448275862066,2,FASTopic,1.16
Luxury Nails,1,"great, nice, clean",25,0.5813953488372093,1,FASTopic,2.96
Luxury Nails,0,"nail, polish, manicure",18,0.4186046511627907,2,FASTopic,2.1666666666666665
Ken Symer Automotive,0,"honest, symer, mechanic",15,0.625,1,FASTopic,4.466666666666667
Ken Symer Automotive,1,"shop, problem, business",9,0.375,2,FASTopic,4.555555555555555
Jiffy Lube,1,"jiffy, lube, recommend",56,0.36129032258064514,1,FASTopic,4.142857142857143
Jiffy Lube,2,"coupon, deal, groupon",50,0.3225806451612903,2,FASTopic,3.12
Jiffy Lube,0,"minutes, change, filter",49,0.3161290322580645,3,FASTopic,3.3877551020408165
O'Hara Chiropractic,0,"truly, patients, lori",14,0.7368421052631579,1,FASTopic,4.714285714285714
O'Hara Chiropractic,1,"pain, years, chiropractor",5,0.2631578947368421,2,FASTopic,4.2
Holdren's Steaks & Seafood,1,"good, food, great",298,0.5369369369369369,1,FASTopic,3.5
Holdren's Steaks & Seafood,0,"phenomenal, tail, mud",257,0.46306306306306305,2,FASTopic,4.237354085603113
Holiday Inn Express & Suites Carpinteria,2,"arrived, mask, fine",63,0.41721854304635764,1,FASTopic,3.015873015873016
Holiday Inn Express & Suites Carpinteria,1,"shower, small, experience",50,0.33112582781456956,2,FASTopic,4.14
Holiday Inn Express & Suites Carpinteria,0,"place, santa, free",38,0.25165562913907286,3,FASTopic,4.052631578947368
Daniel's Bakery and Mexican Food,1,"food, mexican, place",13,0.5652173913043478,1,FASTopic,2.5384615384615383
Daniel's Bakery and Mexican Food,0,"best, pan, bakery",10,0.43478260869565216,2,FASTopic,4.2
"Michael R Cooper, DDS",0,"years, best, nice",14,0.7368421052631579,1,FASTopic,4.142857142857143
"Michael R Cooper, DDS",1,"work, like, people",5,0.2631578947368421,2,FASTopic,2.8
Sequel Salon,0,"june, blow, right",14,0.6086956521739131,1,FASTopic,4.714285714285714
Sequel Salon,1,"salon, fabian, stylist",9,0.391304347826087,2,FASTopic,4.666666666666667
The French Table,0,"course, nutella, courthouse",55,0.625,1,FASTopic,3.8545454545454545
The French Table,1,"food, service, table",33,0.375,2,FASTopic,2.515151515151515
Motor Brake & Wheel Service,0,"took, inspection, gave",14,0.5185185185185185,1,FASTopic,4.214285714285714
Motor Brake & Wheel Service,1,"service, wheel, brake",13,0.48148148148148145,2,FASTopic,4.384615384615385
Crocodile Restaurant & Bar,1,"recommend, gem, amazing",48,0.4,1,FASTopic,4.5
Crocodile Restaurant & Bar,0,"food, good, service",37,0.30833333333333335,2,FASTopic,3.6216216216216215
Crocodile Restaurant & Bar,2,"joel, steak, order",35,0.2916666666666667,3,FASTopic,3.4285714285714284
Airport Motors,0,"jeff, motors, business",36,0.5625,1,FASTopic,4.305555555555555
Airport Motors,1,"took, time, fix",28,0.4375,2,FASTopic,3.9642857142857144
Alice Keck Park Memorial Gardens,0,"kids, feed, fun",47,0.5949367088607594,1,FASTopic,4.468085106382978
Alice Keck Park Memorial Gardens,1,"park, pond, place",32,0.4050632911392405,2,FASTopic,4.875
Esau's Cafe,0,"large, burrito, fantastic",44,0.27672955974842767,1,FASTopic,3.909090909090909
Esau's Cafe,1,"benedict, kids, biscuit",34,0.2138364779874214,2,FASTopic,3.4411764705882355
Esau's Cafe,3,"coffee, toast, french",32,0.20125786163522014,3,FASTopic,4.0625
Esau's Cafe,2,"people, sunday, walked",31,0.1949685534591195,4,FASTopic,3.5806451612903225
Esau's Cafe,4,"ordered, esaus, santa",18,0.11320754716981132,5,FASTopic,4.111111111111111
Raft California,0,"area, beautiful, way",17,0.6538461538461539,1,FASTopic,4.823529411764706
Raft California,1,"time, water, day",9,0.34615384615384615,2,FASTopic,5.0
Summerland Beach Cafe,1,"food, great, place",343,0.5096582466567607,1,FASTopic,4.005830903790088
Summerland Beach Cafe,0,"pet, burrito, closed",330,0.4903417533432392,2,FASTopic,3.8424242424242423
Cal Coast Adventures,1,"bikes, bike, tour",100,0.5405405405405406,1,FASTopic,4.98
Cal Coast Adventures,0,"kayaking, lesson, surf",85,0.4594594594594595,2,FASTopic,4.964705882352941
"Sara Yegiyants, MD",1,"laser, things, step",33,0.673469387755102,1,FASTopic,5.0
"Sara Yegiyants, MD",0,"time, surgery, wanted",16,0.32653061224489793,2,FASTopic,4.0
One Stop Hauling & Courier Services,1,"time, job, away",13,0.5652173913043478,1,FASTopic,4.615384615384615
One Stop Hauling & Courier Services,0,"great, hauling, stop",10,0.43478260869565216,2,FASTopic,4.8
Wells Fargo Bank,0,"tellers, line, customers",9,0.5294117647058824,1,FASTopic,2.888888888888889
Wells Fargo Bank,1,"called, ruben, experience",8,0.47058823529411764,2,FASTopic,1.875
Cajun Kitchen Cafe,1,"time, table, restaurant",48,0.5217391304347826,1,FASTopic,4.125
Cajun Kitchen Cafe,0,"breakfast, good, like",44,0.4782608695652174,2,FASTopic,4.0
Beds 4 U,1,"great, best, frame",25,0.6097560975609756,1,FASTopic,4.2
Beds 4 U,0,"store, day, foam",16,0.3902439024390244,2,FASTopic,4.0
Corazza Mark S MD,1,"nancy, daughter, forms",9,0.6,1,FASTopic,2.3333333333333335
Corazza Mark S MD,0,"child, good, care",6,0.4,2,FASTopic,3.6666666666666665
Schneider Autohaus,0,"work, great, schneider",16,0.5333333333333333,1,FASTopic,4.75
Schneider Autohaus,1,"service, schneiders, time",14,0.4666666666666667,2,FASTopic,4.928571428571429
Julienne,5,"attitude, industry, customers",64,0.2098360655737705,1,FASTopic,2.984375
Julienne,2,"recommendation, yum, parents",61,0.2,2,FASTopic,4.60655737704918
Julienne,4,"sirloin, hot, yelpers",56,0.18360655737704917,3,FASTopic,3.892857142857143
Julienne,0,"incredible, veggies, dumplings",56,0.18360655737704917,4,FASTopic,4.553571428571429
Julienne,3,"duck, tasting, dish",53,0.1737704918032787,5,FASTopic,4.30188679245283
Julienne,1,"table, chef, experience",15,0.04918032786885246,6,FASTopic,2.533333333333333
"Eric M Wallace, DDS",1,"surgeon, dental, staff",11,0.5238095238095238,1,FASTopic,4.363636363636363
"Eric M Wallace, DDS",0,"pain, day, felt",10,0.47619047619047616,2,FASTopic,4.2
California Pasta,3,"lasagna, dry, oil",55,0.1903114186851211,1,FASTopic,3.2363636363636363
California Pasta,0,"sauce, dish, avocado",50,0.17301038062283736,2,FASTopic,3.92
California Pasta,4,"manager, mediocre, restroom",48,0.16608996539792387,3,FASTopic,3.3125
California Pasta,5,"prices, staff, reasonable",47,0.16262975778546712,4,FASTopic,4.404255319148936
California Pasta,1,"know, rude, long",45,0.15570934256055363,5,FASTopic,2.7555555555555555
California Pasta,2,"outside, eat, sandwich",44,0.1522491349480969,6,FASTopic,4.136363636363637
Dulce Dia Events,0,"like, smoothly, reception",14,0.56,1,FASTopic,4.714285714285714
Dulce Dia Events,1,"day, shawna, wedding",11,0.44,2,FASTopic,5.0
Ned's Locksmiths,0,"keys, day, wife",15,0.625,1,FASTopic,4.8
Ned's Locksmiths,1,"neds, locks, door",9,0.375,2,FASTopic,4.555555555555555
Chilango's Mexican Restaurant,1,"fries, sweet, spf",10,0.625,1,FASTopic,4.3
Chilango's Mexican Restaurant,0,"place, restaurant, ordered",6,0.375,2,FASTopic,2.5
Paesano's Pizzeria,1,"great, best, lunch",35,0.603448275862069,1,FASTopic,4.257142857142857
Paesano's Pizzeria,0,"food, place, ordered",23,0.39655172413793105,2,FASTopic,2.782608695652174
Cathedral Oaks Athletic Club,0,"great, staff, classes",13,0.5,1,FASTopic,3.8461538461538463
Cathedral Oaks Athletic Club,1,"time, times, left",13,0.5,2,FASTopic,2.923076923076923
E-Bikery,0,"experience, easy, rented",17,0.6538461538461539,1,FASTopic,4.764705882352941
E-Bikery,1,"bike, barbara, santa",9,0.34615384615384615,2,FASTopic,5.0
Good Land Plumbing and Construction,1,"water, goodland, heater",25,0.5434782608695652,1,FASTopic,4.84
Good Land Plumbing and Construction,0,"fixed, job, help",21,0.45652173913043476,2,FASTopic,4.571428571428571
Santa Barbara Museum of Natural History Sea Center,1,"catch, bucks, facility",57,0.5757575757575758,1,FASTopic,4.017543859649122
Santa Barbara Museum of Natural History Sea Center,0,"place, sea, adults",42,0.42424242424242425,2,FASTopic,4.190476190476191
Pizza Online Company,1,"sticks, milk, different",55,0.514018691588785,1,FASTopic,4.327272727272727
Pizza Online Company,0,"pizza, boba, place",52,0.48598130841121495,2,FASTopic,4.673076923076923
The Revere Room,0,"try, grecia, friendly",13,0.5909090909090909,1,FASTopic,4.153846153846154
The Revere Room,1,"time, table, place",9,0.4090909090909091,2,FASTopic,3.888888888888889
EOS Lounge,2,"places, barbara, spots",74,0.22424242424242424,1,FASTopic,4.837837837837838
EOS Lounge,5,"whitney, company, thanks",70,0.21212121212121213,2,FASTopic,4.914285714285715
EOS Lounge,3,"looks, variety, wish",61,0.18484848484848485,3,FASTopic,4.360655737704918
EOS Lounge,0,"vibes, sound, nightlife",57,0.17272727272727273,4,FASTopic,4.87719298245614
EOS Lounge,1,"let, rude, took",46,0.1393939393939394,5,FASTopic,2.282608695652174
EOS Lounge,4,"dance, like, lounge",22,0.06666666666666667,6,FASTopic,3.909090909090909
Target,1,"opened, ive, people",31,0.543859649122807,1,FASTopic,2.7096774193548385
Target,0,"target, customer, service",26,0.45614035087719296,2,FASTopic,2.6153846153846154
Pacific Sales Kitchen & Home,0,"like, way, recommend",17,0.5666666666666667,1,FASTopic,3.1176470588235294
Pacific Sales Kitchen & Home,1,"sales, pacific, best",13,0.43333333333333335,2,FASTopic,4.076923076923077
Michelle K Montecito Brow Studio,0,"shape, natalie, waxing",20,0.5405405405405406,1,FASTopic,4.85
Michelle K Montecito Brow Studio,1,"michelle, best, eyebrow",17,0.4594594594594595,2,FASTopic,5.0
Hibachi Steak House & Sushi Bar,7,"beat, watch, fantastic",102,0.204,1,FASTopic,3.980392156862745
Hibachi Steak House & Sushi Bar,4,"tofu, noisy, tip",79,0.158,2,FASTopic,4.0886075949367084
Hibachi Steak House & Sushi Bar,6,"trip, state, memories",59,0.118,3,FASTopic,3.9152542372881354
Hibachi Steak House & Sushi Bar,3,"minutes, manager, waitress",57,0.114,4,FASTopic,1.4736842105263157
Hibachi Steak House & Sushi Bar,5,"walk, california, sick",51,0.102,5,FASTopic,2.392156862745098
Hibachi Steak House & Sushi Bar,8,"sake, bombs, birthday",46,0.092,6,FASTopic,4.021739130434782
Hibachi Steak House & Sushi Bar,2,"yaki, fix, guy",41,0.082,7,FASTopic,3.3902439024390243
Hibachi Steak House & Sushi Bar,1,"price, spot, priced",35,0.07,8,FASTopic,3.085714285714286
Hibachi Steak House & Sushi Bar,0,"rice, shrimp, steak",30,0.06,9,FASTopic,3.1666666666666665
Paper Source,1,"cards, buy, card",10,0.5555555555555556,1,FASTopic,4.2
Paper Source,0,"walked, way, need",8,0.4444444444444444,2,FASTopic,2.5
Domino's Pizza,0,"dominos, location, pick",27,0.5510204081632653,1,FASTopic,1.7407407407407407
Domino's Pizza,1,"order, ordered, delivery",22,0.4489795918367347,2,FASTopic,2.8181818181818183
Chipotle Mexican Grill,0,"order, burrito, half",54,0.5294117647058824,1,FASTopic,1.4074074074074074
Chipotle Mexican Grill,1,"chipotle, like, line",48,0.47058823529411764,2,FASTopic,2.4583333333333335
Arlington Theatre,0,"film, spanish, ceiling",58,0.4172661870503597,1,FASTopic,4.379310344827586
Arlington Theatre,2,"santa, barbara, arlington",42,0.302158273381295,2,FASTopic,3.9523809523809526
